trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,53.38,23507.5,1,1,27.5,4.16,轮动
20260514,76.31,22639.5,1,2,13.7,6.2,分歧期
20260515,23.84,197.4,0,2,21.6,4.69,轮动
20260518,7.16,167.2,0,0,13.7,2.27,轮动
20260519,35.08,167.9,0,2,80.4,5.01,轮动
