trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,82.32,14147.6,0,2,91.7,4.78,轮动
20260514,0.74,11469.6,0,0,8.3,-1.11,轮动
20260515,47.5,113.6,1,1,50.0,3.52,轮动
20260518,10.54,119.2,0,2,41.7,3.43,轮动
20260519,9.19,115.9,0,0,50.0,2.25,轮动
