trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,6.05,2676.1,0,0,62.5,0.63,轮动
20260514,0.3,3598.4,0,0,0.0,-1.8,轮动
20260515,1.37,32.3,0,0,12.5,0.28,轮动
20260518,4.27,24.3,0,0,50.0,1.15,轮动
20260519,4.14,23.1,0,0,62.5,0.76,轮动
20260520,1.02,21.2,0,0,25.0,-0.51,轮动
