trade_date,评分,成交额,涨停数,强势股数,上涨占比,龙头强度,当前阶段
20260513,24.97,10134.5,0,1,81.8,3.75,轮动
20260514,0.78,9010.0,0,0,9.1,-1.09,轮动
20260515,1.68,86.3,0,0,18.2,0.09,轮动
20260518,8.28,65.9,0,0,63.6,1.72,轮动
20260519,13.66,78.6,0,0,81.8,2.79,轮动
